,year,month,day,category,count
1851,2016,8,26,assault,13
1852,2016,8,26,battery,35
1853,2016,8,26,burglary,48
1854,2016,8,26,child-related crimes,5
1855,2016,8,26,disorderly conduct,9
1856,2016,8,26,driving under the influence,12
1857,2016,8,26,drug possession,42
1858,2016,8,26,drunk in public,17
1859,2016,8,26,fraud,5
1860,2016,8,26,illegal conceal or carry of weapon,3
1861,2016,8,26,"illegal sales, manufacture, or transport",5
1862,2016,8,26,motor vehicle theft,55
1863,2016,8,26,murder,1
1864,2016,8,26,other,53
1865,2016,8,26,"sex crimes, not child-related",4
1866,2016,8,26,theft,87
1867,2016,8,26,vandalism,25
1868,2016,8,27,assault,13
1869,2016,8,27,battery,20
1870,2016,8,27,burglary,59
1871,2016,8,27,child-related crimes,3
1872,2016,8,27,disorderly conduct,7
1873,2016,8,27,driving under the influence,34
1874,2016,8,27,drug possession,37
1875,2016,8,27,drunk in public,19
1876,2016,8,27,fraud,6
1877,2016,8,27,illegal conceal or carry of weapon,5
1878,2016,8,27,"illegal sales, manufacture, or transport",3
1879,2016,8,27,motor vehicle theft,40
1880,2016,8,27,other,55
1881,2016,8,27,"sex crimes, not child-related",8
1882,2016,8,27,theft,77
1883,2016,8,27,vandalism,27
1884,2016,8,27,weapon-related crime,2
1885,2016,8,28,arson,2
1886,2016,8,28,assault,12
1887,2016,8,28,battery,27
1888,2016,8,28,burglary,54
1889,2016,8,28,child-related crimes,1
1890,2016,8,28,disorderly conduct,6
1891,2016,8,28,driving under the influence,18
1892,2016,8,28,drug possession,19
1893,2016,8,28,drunk in public,12
1894,2016,8,28,fraud,5
1895,2016,8,28,illegal conceal or carry of weapon,6
1896,2016,8,28,"illegal sales, manufacture, or transport",2
1897,2016,8,28,motor vehicle theft,42
1898,2016,8,28,other,42
1899,2016,8,28,"sex crimes, not child-related",2
1900,2016,8,28,theft,80
1901,2016,8,28,vandalism,26
1902,2016,8,29,arson,1
1903,2016,8,29,assault,10
1904,2016,8,29,battery,24
1905,2016,8,29,burglary,46
1906,2016,8,29,child-related crimes,3
1907,2016,8,29,disorderly conduct,4
1908,2016,8,29,driving under the influence,10
1909,2016,8,29,drug possession,41
1910,2016,8,29,drunk in public,8
1911,2016,8,29,fraud,3
1912,2016,8,29,illegal conceal or carry of weapon,1
1913,2016,8,29,"illegal sales, manufacture, or transport",5
1914,2016,8,29,motor vehicle theft,39
1915,2016,8,29,other,42
1916,2016,8,29,"sex crimes, not child-related",4
1917,2016,8,29,theft,74
1918,2016,8,29,vandalism,26
1919,2016,8,29,weapon-related crime,1
1920,2016,8,30,arson,1
1921,2016,8,30,assault,9
1922,2016,8,30,battery,25
1923,2016,8,30,burglary,49
1924,2016,8,30,child-related crimes,3
1925,2016,8,30,disorderly conduct,3
1926,2016,8,30,driving under the influence,9
1927,2016,8,30,drug possession,36
1928,2016,8,30,drunk in public,14
1929,2016,8,30,fraud,4
1930,2016,8,30,illegal conceal or carry of weapon,3
1931,2016,8,30,"illegal sales, manufacture, or transport",3
1932,2016,8,30,motor vehicle theft,57
1933,2016,8,30,other,32
1934,2016,8,30,"sex crimes, not child-related",4
1935,2016,8,30,theft,84
1936,2016,8,30,vandalism,34
1937,2016,8,30,weapon-related crime,4
1938,2016,8,31,arson,2
1939,2016,8,31,assault,7
1940,2016,8,31,battery,27
1941,2016,8,31,burglary,45
1942,2016,8,31,child-related crimes,4
1943,2016,8,31,disorderly conduct,6
1944,2016,8,31,driving under the influence,7
1945,2016,8,31,drug possession,42
1946,2016,8,31,drunk in public,9
1947,2016,8,31,fraud,4
1948,2016,8,31,illegal conceal or carry of weapon,2
1949,2016,8,31,"illegal sales, manufacture, or transport",4
1950,2016,8,31,motor vehicle theft,41
1951,2016,8,31,other,44
1952,2016,8,31,"sex crimes, not child-related",5
1953,2016,8,31,theft,73
1954,2016,8,31,vandalism,18
1955,2016,8,31,weapon-related crime,3
1956,2016,9,1,assault,17
1957,2016,9,1,battery,28
1958,2016,9,1,burglary,47
1959,2016,9,1,child-related crimes,3
1960,2016,9,1,disorderly conduct,7
1961,2016,9,1,driving under the influence,9
1962,2016,9,1,drug possession,44
1963,2016,9,1,drunk in public,17
1964,2016,9,1,fraud,9
1965,2016,9,1,illegal conceal or carry of weapon,7
1966,2016,9,1,"illegal sales, manufacture, or transport",5
1967,2016,9,1,motor vehicle theft,53
1968,2016,9,1,other,58
1969,2016,9,1,"sex crimes, not child-related",7
1970,2016,9,1,theft,87
1971,2016,9,1,vandalism,20
1972,2016,9,10,arson,1
1973,2016,9,10,assault,10
1974,2016,9,10,battery,30
1975,2016,9,10,burglary,40
1976,2016,9,10,child-related crimes,4
1977,2016,9,10,disorderly conduct,8
1978,2016,9,10,driving under the influence,24
1979,2016,9,10,drug possession,40
1980,2016,9,10,drunk in public,23
1981,2016,9,10,fraud,5
1982,2016,9,10,illegal conceal or carry of weapon,4
1983,2016,9,10,"illegal sales, manufacture, or transport",5
1984,2016,9,10,motor vehicle theft,42
1985,2016,9,10,other,33
1986,2016,9,10,"sex crimes, not child-related",3
1987,2016,9,10,theft,86
1988,2016,9,10,vandalism,26
1989,2016,9,10,weapon-related crime,4
1990,2016,9,11,arson,1
1991,2016,9,11,assault,14
1992,2016,9,11,battery,33
1993,2016,9,11,burglary,39
1994,2016,9,11,disorderly conduct,11
1995,2016,9,11,driving under the influence,23
1996,2016,9,11,drug possession,37
1997,2016,9,11,drunk in public,18
1998,2016,9,11,fraud,2
1999,2016,9,11,illegal conceal or carry of weapon,5
2000,2016,9,11,"illegal sales, manufacture, or transport",3
2001,2016,9,11,motor vehicle theft,35
2002,2016,9,11,other,33
2003,2016,9,11,"sex crimes, not child-related",2
2004,2016,9,11,theft,69
2005,2016,9,11,vandalism,30
2006,2016,9,11,weapon-related crime,1
2007,2016,9,12,arson,1
2008,2016,9,12,assault,5
2009,2016,9,12,battery,19
2010,2016,9,12,burglary,44
2011,2016,9,12,child-related crimes,4
2012,2016,9,12,disorderly conduct,2
2013,2016,9,12,driving under the influence,14
2014,2016,9,12,drug possession,40
2015,2016,9,12,drunk in public,14
2016,2016,9,12,fraud,6
2017,2016,9,12,illegal conceal or carry of weapon,3
2018,2016,9,12,"illegal sales, manufacture, or transport",2
2019,2016,9,12,motor vehicle theft,43
2020,2016,9,12,other,51
2021,2016,9,12,"sex crimes, not child-related",7
2022,2016,9,12,theft,94
2023,2016,9,12,vandalism,24
2024,2016,9,12,weapon-related crime,1
2025,2016,9,13,assault,6
2026,2016,9,13,battery,12
2027,2016,9,13,burglary,33
2028,2016,9,13,child-related crimes,1
2029,2016,9,13,disorderly conduct,7
2030,2016,9,13,driving under the influence,8
2031,2016,9,13,drug possession,32
2032,2016,9,13,drunk in public,15
2033,2016,9,13,fraud,7
2034,2016,9,13,illegal conceal or carry of weapon,2
2035,2016,9,13,motor vehicle theft,39
2036,2016,9,13,other,29
2037,2016,9,13,"sex crimes, not child-related",6
2038,2016,9,13,theft,88
2039,2016,9,13,vandalism,22
2040,2016,9,14,assault,9
2041,2016,9,14,battery,20
2042,2016,9,14,burglary,35
2043,2016,9,14,child-related crimes,3
2044,2016,9,14,disorderly conduct,5
2045,2016,9,14,driving under the influence,6
2046,2016,9,14,drug possession,48
2047,2016,9,14,drunk in public,13
2048,2016,9,14,fraud,6
2049,2016,9,14,illegal conceal or carry of weapon,3
2050,2016,9,14,"illegal sales, manufacture, or transport",1
2051,2016,9,14,motor vehicle theft,50
2052,2016,9,14,other,43
2053,2016,9,14,"sex crimes, not child-related",3
2054,2016,9,14,theft,73
2055,2016,9,14,vandalism,23
2056,2016,9,14,weapon-related crime,2
2057,2016,9,15,arson,4
2058,2016,9,15,assault,8
2059,2016,9,15,battery,22
2060,2016,9,15,burglary,38
2061,2016,9,15,child-related crimes,2
2062,2016,9,15,disorderly conduct,3
2063,2016,9,15,driving under the influence,12
2064,2016,9,15,drug possession,52
2065,2016,9,15,drunk in public,14
2066,2016,9,15,fraud,5
2067,2016,9,15,illegal conceal or carry of weapon,7
2068,2016,9,15,"illegal sales, manufacture, or transport",4
2069,2016,9,15,motor vehicle theft,37
2070,2016,9,15,other,51
2071,2016,9,15,"sex crimes, not child-related",6
2072,2016,9,15,theft,82
2073,2016,9,15,vandalism,21
2074,2016,9,15,weapon-related crime,4
2075,2016,9,16,assault,9
2076,2016,9,16,battery,27
2077,2016,9,16,burglary,54
2078,2016,9,16,child-related crimes,1
2079,2016,9,16,disorderly conduct,9
2080,2016,9,16,driving under the influence,11
2081,2016,9,16,drug possession,35
2082,2016,9,16,drunk in public,14
2083,2016,9,16,fraud,5
2084,2016,9,16,illegal conceal or carry of weapon,5
2085,2016,9,16,"illegal sales, manufacture, or transport",6
2086,2016,9,16,motor vehicle theft,55
2087,2016,9,16,murder,1
2088,2016,9,16,other,46
2089,2016,9,16,"sex crimes, not child-related",7
2090,2016,9,16,theft,104
2091,2016,9,16,vandalism,24
2092,2016,9,16,weapon-related crime,4
2093,2016,9,17,arson,1
2094,2016,9,17,assault,8
2095,2016,9,17,battery,32
2096,2016,9,17,burglary,39
2097,2016,9,17,child-related crimes,1
2098,2016,9,17,disorderly conduct,12
2099,2016,9,17,driving under the influence,33
2100,2016,9,17,drug possession,43
2101,2016,9,17,drunk in public,16
2102,2016,9,17,fraud,1
2103,2016,9,17,illegal conceal or carry of weapon,4
2104,2016,9,17,motor vehicle theft,42
2105,2016,9,17,other,40
2106,2016,9,17,"sex crimes, not child-related",11
2107,2016,9,17,theft,95
2108,2016,9,17,vandalism,22
2109,2016,9,17,weapon-related crime,2
2110,2016,9,18,assault,10
2111,2016,9,18,battery,29
2112,2016,9,18,burglary,58
2113,2016,9,18,child-related crimes,2
2114,2016,9,18,disorderly conduct,15
2115,2016,9,18,driving under the influence,23
2116,2016,9,18,drug possession,25
2117,2016,9,18,drunk in public,21
2118,2016,9,18,fraud,2
2119,2016,9,18,illegal conceal or carry of weapon,3
2120,2016,9,18,"illegal sales, manufacture, or transport",3
2121,2016,9,18,motor vehicle theft,43
2122,2016,9,18,other,31
2123,2016,9,18,"sex crimes, not child-related",4
2124,2016,9,18,theft,82
2125,2016,9,18,vandalism,22
2126,2016,9,19,assault,13
2127,2016,9,19,battery,27
2128,2016,9,19,burglary,56
2129,2016,9,19,child-related crimes,3
2130,2016,9,19,disorderly conduct,9
2131,2016,9,19,driving under the influence,12
2132,2016,9,19,drug possession,31
2133,2016,9,19,drunk in public,11
2134,2016,9,19,fraud,4
2135,2016,9,19,illegal conceal or carry of weapon,2
2136,2016,9,19,motor vehicle theft,39
2137,2016,9,19,other,35
2138,2016,9,19,"sex crimes, not child-related",5
2139,2016,9,19,theft,88
2140,2016,9,19,vandalism,12
2141,2016,9,19,weapon-related crime,1
2142,2016,9,2,arson,1
2143,2016,9,2,assault,14
2144,2016,9,2,battery,23
2145,2016,9,2,burglary,61
2146,2016,9,2,child-related crimes,3
2147,2016,9,2,disorderly conduct,5
2148,2016,9,2,driving under the influence,21
2149,2016,9,2,drug possession,50
2150,2016,9,2,drunk in public,16
2151,2016,9,2,fraud,7
2152,2016,9,2,illegal conceal or carry of weapon,4
2153,2016,9,2,"illegal sales, manufacture, or transport",2
2154,2016,9,2,motor vehicle theft,57
2155,2016,9,2,other,51
2156,2016,9,2,"sex crimes, not child-related",9
2157,2016,9,2,theft,101
2158,2016,9,2,vandalism,35
2159,2016,9,2,weapon-related crime,3
2160,2016,9,20,arson,1
2161,2016,9,20,assault,4
2162,2016,9,20,battery,19
2163,2016,9,20,burglary,59
2164,2016,9,20,child-related crimes,1
2165,2016,9,20,disorderly conduct,4
2166,2016,9,20,driving under the influence,9
2167,2016,9,20,drug possession,25
2168,2016,9,20,drunk in public,8
2169,2016,9,20,fraud,5
2170,2016,9,20,illegal conceal or carry of weapon,2
2171,2016,9,20,"illegal sales, manufacture, or transport",3
2172,2016,9,20,motor vehicle theft,54
2173,2016,9,20,other,23
2174,2016,9,20,"sex crimes, not child-related",3
2175,2016,9,20,theft,89
2176,2016,9,20,vandalism,37
2177,2016,9,20,weapon-related crime,2
2178,2016,9,21,assault,12
2179,2016,9,21,battery,23
2180,2016,9,21,burglary,54
2181,2016,9,21,child-related crimes,2
2182,2016,9,21,disorderly conduct,7
2183,2016,9,21,driving under the influence,12
2184,2016,9,21,drug possession,42
2185,2016,9,21,drunk in public,17
2186,2016,9,21,fraud,6
2187,2016,9,21,illegal conceal or carry of weapon,1
2188,2016,9,21,motor vehicle theft,47
2189,2016,9,21,murder,1
2190,2016,9,21,other,40
2191,2016,9,21,"sex crimes, not child-related",5
2192,2016,9,21,theft,66
2193,2016,9,21,vandalism,25
2194,2016,9,21,weapon-related crime,1
2195,2016,9,22,arson,1
2196,2016,9,22,assault,10
2197,2016,9,22,battery,29
2198,2016,9,22,burglary,47
2199,2016,9,22,disorderly conduct,11
2200,2016,9,22,driving under the influence,7
2201,2016,9,22,drug possession,47
2202,2016,9,22,drunk in public,15
2203,2016,9,22,fraud,4
2204,2016,9,22,illegal conceal or carry of weapon,1
2205,2016,9,22,"illegal sales, manufacture, or transport",3
2206,2016,9,22,motor vehicle theft,48
2207,2016,9,22,other,47
2208,2016,9,22,"sex crimes, not child-related",4
2209,2016,9,22,theft,83
2210,2016,9,22,vandalism,30
2211,2016,9,22,weapon-related crime,2
2212,2016,9,23,assault,11
2213,2016,9,23,battery,23
2214,2016,9,23,burglary,60
2215,2016,9,23,child-related crimes,1
2216,2016,9,23,disorderly conduct,10
2217,2016,9,23,driving under the influence,13
2218,2016,9,23,drug possession,51
2219,2016,9,23,drunk in public,14
2220,2016,9,23,fraud,8
2221,2016,9,23,illegal conceal or carry of weapon,2
2222,2016,9,23,"illegal sales, manufacture, or transport",2
2223,2016,9,23,motor vehicle theft,50
2224,2016,9,23,other,44
2225,2016,9,23,"sex crimes, not child-related",7
2226,2016,9,23,theft,101
2227,2016,9,23,vandalism,27
2228,2016,9,23,weapon-related crime,2
2229,2016,9,24,arson,1
2230,2016,9,24,assault,7
2231,2016,9,24,battery,38
2232,2016,9,24,burglary,57
2233,2016,9,24,disorderly conduct,10
2234,2016,9,24,driving under the influence,27
2235,2016,9,24,drug possession,20
2236,2016,9,24,drunk in public,16
2237,2016,9,24,fraud,1
2238,2016,9,24,illegal conceal or carry of weapon,3
2239,2016,9,24,motor vehicle theft,47
2240,2016,9,24,murder,1
2241,2016,9,24,other,40
2242,2016,9,24,"sex crimes, not child-related",4
2243,2016,9,24,theft,84
2244,2016,9,24,vandalism,31
2245,2016,9,24,weapon-related crime,2
2246,2016,9,25,arson,2
2247,2016,9,25,assault,13
2248,2016,9,25,battery,29
2249,2016,9,25,burglary,28
2250,2016,9,25,disorderly conduct,12
2251,2016,9,25,driving under the influence,19
2252,2016,9,25,drug possession,21
2253,2016,9,25,drunk in public,17
2254,2016,9,25,fraud,5
2255,2016,9,25,illegal conceal or carry of weapon,5
2256,2016,9,25,motor vehicle theft,51
2257,2016,9,25,other,25
2258,2016,9,25,"sex crimes, not child-related",4
2259,2016,9,25,theft,71
2260,2016,9,25,vandalism,24
2261,2016,9,26,assault,5
2262,2016,9,26,battery,23
2263,2016,9,26,burglary,54
2264,2016,9,26,child-related crimes,3
2265,2016,9,26,disorderly conduct,9
2266,2016,9,26,driving under the influence,11
2267,2016,9,26,drug possession,29
2268,2016,9,26,drunk in public,11
2269,2016,9,26,fraud,7
2270,2016,9,26,illegal conceal or carry of weapon,2
2271,2016,9,26,"illegal sales, manufacture, or transport",2
2272,2016,9,26,motor vehicle theft,46
2273,2016,9,26,other,27
2274,2016,9,26,"sex crimes, not child-related",8
2275,2016,9,26,theft,69
2276,2016,9,26,vandalism,31
2277,2016,9,26,weapon-related crime,1
2278,2016,9,27,arson,1
2279,2016,9,27,assault,16
2280,2016,9,27,attempted murder,1
2281,2016,9,27,battery,28
2282,2016,9,27,burglary,53
2283,2016,9,27,child-related crimes,1
2284,2016,9,27,disorderly conduct,6
2285,2016,9,27,driving under the influence,10
2286,2016,9,27,drug possession,44
2287,2016,9,27,drunk in public,14
2288,2016,9,27,fraud,5
2289,2016,9,27,illegal conceal or carry of weapon,2
2290,2016,9,27,"illegal sales, manufacture, or transport",1
2291,2016,9,27,motor vehicle theft,36
2292,2016,9,27,other,34
2293,2016,9,27,"sex crimes, not child-related",1
2294,2016,9,27,theft,77
2295,2016,9,27,vandalism,19
2296,2016,9,27,weapon-related crime,2
2297,2016,9,28,arson,1
2298,2016,9,28,assault,13
2299,2016,9,28,battery,22
2300,2016,9,28,burglary,35
2301,2016,9,28,child-related crimes,2
2302,2016,9,28,disorderly conduct,4
2303,2016,9,28,driving under the influence,9
2304,2016,9,28,drug possession,33
2305,2016,9,28,drunk in public,10
2306,2016,9,28,fraud,5
2307,2016,9,28,illegal conceal or carry of weapon,7
2308,2016,9,28,"illegal sales, manufacture, or transport",3
2309,2016,9,28,motor vehicle theft,38
2310,2016,9,28,other,31
2311,2016,9,28,"sex crimes, not child-related",3
2312,2016,9,28,theft,70
2313,2016,9,28,vandalism,20
2314,2016,9,28,weapon-related crime,1
2315,2016,9,29,arson,2
2316,2016,9,29,assault,14
2317,2016,9,29,battery,26
2318,2016,9,29,burglary,40
2319,2016,9,29,child-related crimes,4
2320,2016,9,29,disorderly conduct,3
2321,2016,9,29,driving under the influence,10
2322,2016,9,29,drug possession,18
2323,2016,9,29,drunk in public,9
2324,2016,9,29,fraud,5
2325,2016,9,29,illegal conceal or carry of weapon,4
2326,2016,9,29,"illegal sales, manufacture, or transport",2
2327,2016,9,29,motor vehicle theft,26
2328,2016,9,29,other,30
2329,2016,9,29,"sex crimes, not child-related",5
2330,2016,9,29,theft,63
2331,2016,9,29,vandalism,29
2332,2016,9,29,weapon-related crime,1
2333,2016,9,3,arson,1
2334,2016,9,3,assault,12
2335,2016,9,3,battery,28
2336,2016,9,3,burglary,58
2337,2016,9,3,child-related crimes,1
2338,2016,9,3,disorderly conduct,14
2339,2016,9,3,driving under the influence,17
2340,2016,9,3,drug possession,36
2341,2016,9,3,drunk in public,9
2342,2016,9,3,fraud,4
2343,2016,9,3,illegal conceal or carry of weapon,4
2344,2016,9,3,"illegal sales, manufacture, or transport",1
2345,2016,9,3,motor vehicle theft,40
2346,2016,9,3,murder,1
2347,2016,9,3,other,58
2348,2016,9,3,"sex crimes, not child-related",4
2349,2016,9,3,theft,85
2350,2016,9,3,vandalism,25
2351,2016,9,3,weapon-related crime,3
2352,2016,9,30,assault,10
2353,2016,9,30,battery,21
2354,2016,9,30,burglary,55
2355,2016,9,30,child-related crimes,3
2356,2016,9,30,disorderly conduct,10
2357,2016,9,30,driving under the influence,10
2358,2016,9,30,drug possession,38
2359,2016,9,30,drunk in public,15
2360,2016,9,30,fraud,9
2361,2016,9,30,illegal conceal or carry of weapon,5
2362,2016,9,30,"illegal sales, manufacture, or transport",1
2363,2016,9,30,motor vehicle theft,41
2364,2016,9,30,other,34
2365,2016,9,30,"sex crimes, not child-related",5
2366,2016,9,30,theft,71
2367,2016,9,30,vandalism,30
2368,2016,9,30,weapon-related crime,4
2369,2016,9,4,assault,11
2370,2016,9,4,attempted murder,1
2371,2016,9,4,battery,21
2372,2016,9,4,burglary,43
2373,2016,9,4,child-related crimes,2
2374,2016,9,4,disorderly conduct,14
2375,2016,9,4,driving under the influence,17
2376,2016,9,4,drug possession,38
2377,2016,9,4,drunk in public,8
2378,2016,9,4,fraud,3
2379,2016,9,4,illegal conceal or carry of weapon,4
2380,2016,9,4,"illegal sales, manufacture, or transport",2
2381,2016,9,4,motor vehicle theft,45
2382,2016,9,4,other,61
2383,2016,9,4,"sex crimes, not child-related",6
2384,2016,9,4,theft,71
2385,2016,9,4,vandalism,25
2386,2016,9,4,weapon-related crime,1
2387,2016,9,5,arson,2
2388,2016,9,5,assault,14
2389,2016,9,5,battery,23
2390,2016,9,5,burglary,44
2391,2016,9,5,child-related crimes,3
2392,2016,9,5,disorderly conduct,9
2393,2016,9,5,driving under the influence,8
2394,2016,9,5,drug possession,42
2395,2016,9,5,drunk in public,24
2396,2016,9,5,fraud,4
2397,2016,9,5,illegal conceal or carry of weapon,5
2398,2016,9,5,"illegal sales, manufacture, or transport",1
2399,2016,9,5,motor vehicle theft,40
2400,2016,9,5,other,78
2401,2016,9,5,"sex crimes, not child-related",4
2402,2016,9,5,theft,84
2403,2016,9,5,vandalism,18
2404,2016,9,6,assault,4
2405,2016,9,6,battery,15
2406,2016,9,6,burglary,50
2407,2016,9,6,child-related crimes,1
2408,2016,9,6,disorderly conduct,6
2409,2016,9,6,driving under the influence,10
2410,2016,9,6,drug possession,43
2411,2016,9,6,drunk in public,8
2412,2016,9,6,fraud,3
2413,2016,9,6,illegal conceal or carry of weapon,5
2414,2016,9,6,"illegal sales, manufacture, or transport",3
2415,2016,9,6,motor vehicle theft,47
2416,2016,9,6,other,44
2417,2016,9,6,"sex crimes, not child-related",3
2418,2016,9,6,theft,73
2419,2016,9,6,vandalism,25
2420,2016,9,6,weapon-related crime,1
2421,2016,9,7,assault,10
2422,2016,9,7,battery,14
2423,2016,9,7,burglary,67
2424,2016,9,7,child-related crimes,3
2425,2016,9,7,disorderly conduct,7
2426,2016,9,7,driving under the influence,10
2427,2016,9,7,drug possession,60
2428,2016,9,7,drunk in public,15
2429,2016,9,7,fraud,4
2430,2016,9,7,illegal conceal or carry of weapon,4
2431,2016,9,7,"illegal sales, manufacture, or transport",2
2432,2016,9,7,motor vehicle theft,41
2433,2016,9,7,other,40
2434,2016,9,7,"sex crimes, not child-related",4
2435,2016,9,7,theft,93
2436,2016,9,7,vandalism,27
2437,2016,9,7,weapon-related crime,1
2438,2016,9,8,arson,3
2439,2016,9,8,assault,14
2440,2016,9,8,battery,17
2441,2016,9,8,burglary,52
2442,2016,9,8,child-related crimes,3
2443,2016,9,8,disorderly conduct,11
2444,2016,9,8,driving under the influence,11
2445,2016,9,8,drug possession,42
2446,2016,9,8,drunk in public,19
2447,2016,9,8,fraud,6
2448,2016,9,8,illegal conceal or carry of weapon,2
2449,2016,9,8,"illegal sales, manufacture, or transport",2
2450,2016,9,8,motor vehicle theft,37
2451,2016,9,8,other,43
2452,2016,9,8,"sex crimes, not child-related",3
2453,2016,9,8,theft,72
2454,2016,9,8,vandalism,28
2455,2016,9,8,weapon-related crime,2
2456,2016,9,9,assault,8
2457,2016,9,9,battery,28
2458,2016,9,9,burglary,38
2459,2016,9,9,child-related crimes,2
2460,2016,9,9,disorderly conduct,3
2461,2016,9,9,driving under the influence,12
2462,2016,9,9,drug possession,51
2463,2016,9,9,drunk in public,14
2464,2016,9,9,fraud,8
2465,2016,9,9,illegal conceal or carry of weapon,4
2466,2016,9,9,"illegal sales, manufacture, or transport",5
2467,2016,9,9,motor vehicle theft,47
2468,2016,9,9,other,41
2469,2016,9,9,"sex crimes, not child-related",5
2470,2016,9,9,theft,74
2471,2016,9,9,vandalism,35
